,latitude,longitude,tile_0.1,extent_0.1,tile_0.25,extent_0.25,tile_1,extent_1,slope_deg_0.1,roughness_std_0.1,relief_p2p_0.1,mean_bathy_0.1,slope_deg_0.25,roughness_std_0.25,relief_p2p_0.25,mean_bathy_0.25,slope_deg_1,roughness_std_1,relief_p2p_1,mean_bathy_1,bath_cluster
150,48.359299,-4.7809,"[[-21.99907686 -22.18016659 -22.36137079 ... -21.99972221 -21.99967801
  -21.99963378]
 [-20.54890091 -20.79562848 -21.04251202 ... -21.58719955 -21.5215175
  -21.45579394]
 [-19.10604908 -19.418083   -19.73031416 ... -21.17676034 -21.04577195
  -20.91470077]
 ...
 [-19.00003404 -19.11544173 -19.23092237 ...          nan          nan
           nan]
 [-19.00004372 -19.14827033 -19.29659064 ...          nan          nan
           nan]
 [-19.00005341 -19.18109894 -19.36225891 ...          nan          nan
           nan]]","[-4.827083110809326, -4.731249809265137, 48.31041717529297, 48.40625]","[[-66.99995422 -66.5353241  -66.07080841 ... -28.92943801 -28.46472281
  -28.00012207]
 [-67.46412659 -66.99949646 -66.53498077 ... -26.70724186 -26.88953205
  -27.07177734]
 [-67.92921448 -67.46458435 -67.00006866 ... -24.48066268 -25.31123441
  -26.14160156]
 ...
 [-68.00001526 -67.53538513 -67.07086945 ...          nan          nan
           nan]
 [-68.00001526 -67.53538513 -67.07086945 ...          nan          nan
           nan]
 [-68.00001526 -67.53538513 -67.07086945 ...          nan          nan
           nan]]","[-4.902083396911621, -4.65625, 48.235416412353516, 48.48125076293945]","[[-114.00015259 -110.23641968  -99.12646903 ...           nan
            nan           nan]
 [-112.00004398 -107.35403442  -87.47526748 ...           nan
            nan           nan]
 [-106.47272173 -101.50819567  -89.23746194 ...           nan
            nan           nan]
 ...
 [-104.47289596 -104.0902125  -103.2364502  ...  -88.2364502
   -88.7635498   -88.        ]
 [-103.99998294 -105.79184208 -104.20833342 ...  -89.
   -89.          -88.        ]
 [-105.00019837 -103.99979526 -103.76378885 ...  -89.76387275
   -89.          -89.00018311]]","[-5.277083396911621, -4.28125, 47.860416412353516, 48.85625076293945]",0.3673087065574101,0.8980809960425963,3.659258801446342,-1.6910261431965938,0.406617808754433,1.857693502419944,6.2150534056483,-2.672958192395139,0.26997046851799394,5.27654450562706,20.718753080884365,-11.32442085180134,2
151,47.644299,-3.4459901,"[[-46.00055695 -45.45724869 -44.91394043 ... -11.99991158 -11.99995579
  -12.00000001]
 [-45.63800812 -45.09469986 -44.5513916  ... -12.06556533 -12.03278025
  -11.99999517]
 [-45.27545929 -44.73215103 -44.18884277 ... -12.13121908 -12.0656047
  -11.99999033]
 ...
 [-32.7240448  -32.36183929 -31.99963379 ...  -7.79971801  -8.26189259
   -8.72406717]
 [-32.36149597 -31.99929047 -31.63708496 ...  -7.17455418  -7.76804594
   -8.3615377 ]
 [-32.0007782  -31.63857269 -31.27636719 ...  -6.55254775  -7.27669347
   -8.00083919]]","[-3.4937500953674316, -3.397916555404663, 47.59791564941406, 47.693748474121094]","[[-73.00123595 -72.07200612 -71.14266182 ... -30.8577578  -29.92852796
  -28.99918366]
 [-71.60598293 -70.89279371 -70.17951664 ... -31.35581685 -30.64262764
  -29.92935057]
 [-70.21347646 -69.71590259 -69.21826743 ... -31.85289548 -31.35532161
  -30.85768645]
 ...
 [ -4.80047329  -3.50525023  -2.20986762 ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-3.5687499046325684, -3.3229167461395264, 47.52291488647461, 47.76874923706055]","[[-114.00002289 -115.00037678 -115.00075356 ...  -49.
   -48.          -46.99959184]
 [-113.11810573 -113.13205225 -112.35434723 ...  -49.67355056
   -47.22226782  -48.        ]
 [-112.99998251 -112.02784799 -111.05570138 ...  -49.58367545
   -47.97215111  -46.76424026]
 ...
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]
 [          nan           nan           nan ...           nan
            nan           nan]]","[-3.9437499046325684, -2.9479167461395264, 47.14791488647461, 48.14374923706055]",4.507031375122087,5.948715619800038,19.149062706927452,-10.342231324845432,1.0603670756996633,5.833424575016966,18.885106164138744,-14.660503196319407,0.48293654534939306,8.129970210084164,24.84788420381966,-17.497522120371727,6
152,54.842556,-5.120028,"[[-93.99876406 -93.45572692 -92.91234651 ... -21.36235046 -21.18130493
  -21.00014496]
 [-92.91114247 -92.4665621  -92.02170069 ... -21.54362488 -21.36257935
  -21.18141937]
 [-91.82901392 -91.48239306 -91.13555309 ... -21.72398376 -21.54293823
  -21.36177826]
 ...
 [ -9.44975548  -8.67578141  -7.9013181  ...          nan          nan
           nan]
 [ -8.72464122  -7.88502931  -7.04488666 ...          nan          nan
           nan]
 [ -7.99952697  -7.09427721  -6.18845523 ...          nan          nan
           nan]]","[-5.168749809265137, -5.072916507720947, 54.79375076293945, 54.889583587646484]","[[-220.99924469 -236.33203888 -251.66105652 ...  -24.
   -24.          -24.        ]
 [-236.78119003 -250.38863651 -263.9927314  ...  -23.56871265
   -23.78438111  -23.99999646]
 [-252.59426348 -264.47295919 -276.34872911 ...  -23.13657464
   -23.56833695  -23.99999291]
 ...
 [ -42.28393717  -42.25095592  -42.21798279 ...           nan
            nan           nan]
 [ -44.14063725  -43.89198753  -43.64339906 ...           nan
            nan           nan]
 [ -46.00099946  -45.53625589  -45.0716268  ...           nan
            nan           nan]]","[-5.243750095367432, -4.9979166984558105, 54.71875, 54.96458435058594]","[[         nan          nan          nan ... -28.8187027  -22.76374817
  -17.00003052]
 [         nan          nan          nan ... -29.73593852 -26.86887379
  -25.64698792]
 [         nan          nan          nan ... -29.94417966 -29.97209073
  -27.52748288]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-5.618750095367432, -4.6229166984558105, 54.34375, 55.33958435058594]",0.0,0.0,0.0,-1.9503219854251648,1.5931962906793833,4.582763862004173,13.409431569723191,-11.003942855930976,0.4443147740587133,6.542315254466167,26.257198100877815,-16.895800731232836,7
153,54.66475,-5.669472,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-11.36230469 -11.36230469 -11.36230469 ... -16.68210432 -16.79762919
  -16.91308107]
 [-11.18103027 -11.18103027 -11.18103027 ... -17.16026759 -17.30863212
  -17.45690293]
 [-10.99975586 -10.99975586 -10.99975586 ... -17.63843086 -17.81963506
  -18.00072479]]","[-5.71875, -5.6229166984558105, 54.618751525878906, 54.71458435058594]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [         nan          nan          nan ... -77.43154524 -78.39363479
  -79.35572435]
 [         nan          nan          nan ... -79.32115158 -80.49885648
  -81.67656138]
 [         nan          nan          nan ... -81.21448495 -82.60823047
  -84.00197599]]","[-5.793749809265137, -5.547916889190674, 54.54375076293945, 54.78958511352539]","[[          nan           nan           nan ... -111.18098192
  -114.88212459 -116.0000763 ]
 [          nan           nan           nan ... -109.1537015
  -115.63890061 -119.64476907]
 [          nan           nan           nan ... -106.76440732
  -115.52815051 -113.65299289]
 ...
 [          nan           nan           nan ...  -52.18008463
   -51.55590171  -46.764394  ]
 [          nan           nan           nan ...  -52.67358084
   -49.98607727  -46.23635366]
 [          nan           nan           nan ...  -51.23588736
   -50.76383972  -46.99967959]]","[-6.168749809265137, -5.172916889190674, 54.16875076293945, 55.16458511352539]",0.6327385733755492,1.0181332625335844,3.2584112640167184,-2.495034683976292,0.6311557160352612,2.5352126811331197,8.700209936084605,-5.736091649601973,0.13951091080823838,2.4140160817802516,9.198437658133424,-8.978943238193825,0
154,47.140381,-2.24635,"[[-18.         -18.         -18.         ... -11.         -11.
  -11.        ]
 [-18.18127441 -18.18127441 -18.18127441 ...  -9.91235352  -9.91235352
   -9.91235352]
 [-18.36254883 -18.36254883 -18.36254883 ...  -8.82470703  -8.82470703
   -8.82470703]
 ...
 [ -7.          -7.          -7.         ...  -2.36175537  -2.36175537
   -2.36175537]
 [ -7.          -7.          -7.         ...  -2.18139648  -2.18139648
   -2.18139648]
 [ -7.          -7.          -7.         ...  -2.00012207  -2.00012207
   -2.00012207]]","[-2.293750047683716, -2.1979167461395264, 47.09375, 47.18958282470703]","[[-4.999794   -5.46445197 -5.92910995 ... -4.14115677 -5.07038765
  -5.99961853]
 [-5.46489254 -5.71348328 -5.96207402 ... -5.50347057 -6.21663421
  -6.92979786]
 [-5.92907553 -5.96202436 -5.9949732  ... -6.86310264 -7.36062438
  -7.85814613]
 ...
 [-2.92919922 -2.92919922 -2.92919922 ...         nan         nan
          nan]
 [-2.46411133 -2.46411133 -2.46411133 ...         nan         nan
          nan]
 [-1.99993896 -1.99993896 -1.99993896 ...         nan         nan
          nan]]","[-2.3687500953674316, -2.1229166984558105, 47.01874923706055, 47.264583587646484]","[[-40.00026703 -39.88213051 -37.47240112 ...          nan          nan
           nan]
 [-38.         -38.         -37.79528809 ...          nan          nan
           nan]
 [-38.40955527 -37.63882115 -36.5904541  ...          nan          nan
           nan]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-2.7437500953674316, -1.7479166984558105, 47.00208282470703, 47.639583587646484]",0.4468791676511681,0.9179287252630312,3.6133716466925776,-3.6229283152344087,0.32337380332417964,1.2354975837856712,4.431789300412161,-3.6520439158768183,0.24822286703089683,3.5288707568060733,12.169203304226873,-6.650973014469051,2
155,54.6364,-8.3949,"[[-13.00283811 -13.18415678 -13.36524652 ... -27.99960017 -27.99955592
  -27.99951172]
 [-15.17811448 -15.39229357 -15.60620222 ... -27.70272791 -27.66982324
  -27.63696012]
 [-17.34240461 -17.58927815 -17.83583997 ... -27.40735501 -27.34175589
  -27.2762396 ]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.443750381469727, -8.347916603088379, 54.58958435058594, 54.68541717529297]","[[-53.00010681 -52.53547668 -52.07084656 ...  -9.92906189  -9.46466064
   -9.00003052]
 [-53.46427917 -52.99964905 -52.53501892 ...  -9.92906189  -9.46466064
   -9.00003052]
 [-53.92936707 -53.46473694 -53.00010681 ...  -9.92906189  -9.46466064
   -9.00003052]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.518750190734863, -8.272916793823242, 54.514583587646484, 54.76041793823242]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-84.7634169  -85.         -85.         ...          nan          nan
           nan]
 [-84.88201364 -85.         -85.76368713 ...          nan          nan
           nan]
 [-82.99964905 -83.99969482 -85.76368713 ...          nan          nan
           nan]]","[-8.893750190734863, -7.897916793823242, 54.139583587646484, 55.13541793823242]",,,,,,,,,0.6015263191106909,7.909805900223572,25.367397919313166,-15.02833649660832,0
156,54.9905,-8.4955,"[[-23.00036623 -23.00043253 -23.00049883 ...  -6.00243085  -6.00249715
   -6.00256345]
 [-22.81908352 -22.78633089 -22.75357827 ...  -4.79916162  -4.766409
   -4.73365638]
 [-22.6378008  -22.57222926 -22.50665771 ...  -3.5958924   -3.53032086
   -3.46474931]
 ...
 [-54.99995422 -54.81890869 -54.63786316 ... -11.66609124 -11.23843968
  -10.81078813]
 [-54.99995422 -54.81890869 -54.63786316 ... -10.6940675  -10.29923486
   -9.90440223]
 [-54.99995422 -54.81890869 -54.63786316 ...  -9.72204375  -9.36003004
   -8.99801632]]","[-8.543749809265137, -8.447916984558105, 54.943748474121094, 55.03958511352539]","[[-46.99990845 -46.5355072  -46.07087708 ...          nan          nan
           nan]
 [-46.99990845 -46.5355072  -46.07087708 ...          nan          nan
           nan]
 [-46.99990845 -46.5355072  -46.07087708 ...          nan          nan
           nan]
 ...
 [-63.85888844 -62.62923422 -61.39897395 ...  -6.21546978  -5.31893555
   -4.42240132]
 [-62.92892556 -62.77920832 -62.62941728 ...  -8.57385911  -7.89341873
   -7.21297834]
 [-62.00079332 -62.92888719 -63.85743847 ... -10.92760594 -10.46283402
   -9.9980621 ]]","[-8.618749618530273, -8.372916221618652, 54.868751525878906, 55.11458206176758]","[[-71.00036618 -71.88195801 -73.76354474 ...          nan          nan
           nan]
 [-72.00006991 -72.86781938 -73.         ...          nan          nan
           nan]
 [-72.         -72.         -72.81953848 ...          nan          nan
           nan]
 ...
 [-94.         -94.         -93.94427157 ... -73.76422119 -73.82635713
  -73.528082  ]
 [-94.88163314 -94.77763461 -94.         ... -71.35443115 -72.11828613
  -72.99999327]
 [-94.99969482 -94.99969482 -94.         ... -72.99976689 -73.11797546
  -73.99969482]]","[-8.993749618530273, -7.9979166984558105, 54.493751525878906, 55.48958206176758]",,,,,1.1747553561321264,2.355747562060148,7.267573028807314,-4.268339344714141,0.2777478493154915,3.3289516429024872,11.389812000106307,-9.587088419660905,0
157,54.2536,-9.8928,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-42.63806152 -42.63806152 -42.63806152 ...          nan          nan
           nan]
 [-42.81933594 -42.81933594 -42.81933594 ...          nan          nan
           nan]
 [-42.99969482 -42.99969482 -42.99969482 ...          nan          nan
           nan]]","[-9.939583778381348, -9.84375, 54.20624923706055, 54.30208206176758]","[[-10.         -10.         -10.         ...          nan          nan
           nan]
 [-10.         -10.         -10.         ...          nan          nan
           nan]
 [-10.         -10.         -10.         ...          nan          nan
           nan]
 ...
 [-92.00005672 -91.5682377  -91.13641867 ... -45.70208388 -47.06249268
  -48.42357196]
 [-92.00002834 -91.78430316 -91.56857798 ... -48.92471375 -50.06913516
  -51.21412059]
 [-92.00000001 -91.99994329 -91.99988657 ... -52.14099987 -53.06985905
  -53.99917602]]","[-10.014583587646484, -9.768750190734863, 54.131248474121094, 54.37708282470703]","[[ -84.00152597  -82.11787165  -80.99982691 ...           nan
            nan           nan]
 [ -79.99970923  -84.76391602  -83.91009879 ...           nan
            nan           nan]
 [ -72.18307658  -78.52993657  -81.1831665  ...           nan
            nan           nan]
 ...
 [-165.18087599 -160.0630188  -154.07041299 ...  -99.18043883
   -98.          -98.23613421]
 [-172.47412109 -164.16931667 -159.97453082 ...  -99.97201504
   -98.01398977  -98.99995965]
 [-179.99975586 -171.59059226 -165.70874023 ...  -99.76377869
   -98.99989234  -99.99983216]]","[-10.389583587646484, -9.393750190734863, 53.756248474121094, 54.75208282470703]",1.2055817468607302,1.4557688442055092,4.848163798457155,-2.8999811437742657,0.6631641938207121,2.153063182026539,7.504229945121875,-4.460081398498837,0.6303658183018013,8.91235527028852,25.392480881883138,-10.045706902461497,0
158,54.3099,-8.582,"[[-2.00033544 -0.73191243         nan ...         nan         nan
          nan]
 [-1.81982794 -0.84565499         nan ...         nan         nan
          nan]
 [-1.63840416 -0.95997493         nan ...         nan         nan
          nan]
 ...
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]
 [        nan         nan         nan ...         nan         nan
          nan]]","[-8.631250381469727, -8.535416603088379, 54.26041793823242, 54.35625076293945]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-41.71570699 -40.38789255 -39.06007811 ...          nan          nan
           nan]
 [-39.85897504 -38.96249753 -38.06602002 ...          nan          nan
           nan]
 [-37.9985809  -37.53429108 -37.07000126 ...          nan          nan
           nan]]","[-8.706250190734863, -8.460416793823242, 54.18541717529297, 54.431251525878906]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-78.7633667  -78.2988823  -77.81928619 ...          nan          nan
           nan]
 [-78.11804199 -78.01395012 -78.         ...          nan          nan
           nan]
 [-79.00004579 -77.99995672 -78.         ...          nan          nan
           nan]]","[-9.081250190734863, -8.085416793823242, 53.81041717529297, 54.806251525878906]",0.38105185152574844,0.9527378762232004,3.542644225070884,-4.7532949722465,0.5199819612299119,1.4988975855738647,6.439416030436579,-3.911609312371798,0.20185950193987814,2.721201052083439,11.485722236332922,-3.428275852409987,0
159,54.8424,-5.1188998,"[[-93.99876406 -93.45572692 -92.91234651 ... -21.36235046 -21.18130493
  -21.00014496]
 [-92.91114247 -92.4665621  -92.02170069 ... -21.54362488 -21.36257935
  -21.18141937]
 [-91.82901392 -91.48239306 -91.13555309 ... -21.72398376 -21.54293823
  -21.36177826]
 ...
 [ -9.44975548  -8.67578141  -7.9013181  ...          nan          nan
           nan]
 [ -8.72464122  -7.88502931  -7.04488666 ...          nan          nan
           nan]
 [ -7.99952697  -7.09427721  -6.18845523 ...          nan          nan
           nan]]","[-5.168749809265137, -5.072916507720947, 54.79375076293945, 54.889583587646484]","[[-220.99924469 -236.33203888 -251.66105652 ...  -24.
   -24.          -24.        ]
 [-236.78119003 -250.38863651 -263.9927314  ...  -23.56871265
   -23.78438111  -23.99999646]
 [-252.59426348 -264.47295919 -276.34872911 ...  -23.13657464
   -23.56833695  -23.99999291]
 ...
 [ -42.28393717  -42.25095592  -42.21798279 ...           nan
            nan           nan]
 [ -44.14063725  -43.89198753  -43.64339906 ...           nan
            nan           nan]
 [ -46.00099946  -45.53625589  -45.0716268  ...           nan
            nan           nan]]","[-5.243750095367432, -4.9979166984558105, 54.71875, 54.96458435058594]","[[         nan          nan          nan ... -28.8187027  -22.76374817
  -17.00003052]
 [         nan          nan          nan ... -29.73593852 -26.86887379
  -25.64698792]
 [         nan          nan          nan ... -29.94417966 -29.97209073
  -27.52748288]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-5.618750095367432, -4.6229166984558105, 54.34375, 55.33958435058594]",2.2229132712997886,1.6842118938911836,4.125459690120455,-3.6310232486699703,1.5931927171986517,4.582763862004173,13.409431569723191,-11.003942855930976,0.4443136547253697,6.542315254466167,26.257198100877815,-16.895800731232836,0
160,54.665001,-5.6691999,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-11.36230469 -11.36230469 -11.36230469 ... -16.68210432 -16.79762919
  -16.91308107]
 [-11.18103027 -11.18103027 -11.18103027 ... -17.16026759 -17.30863212
  -17.45690293]
 [-10.99975586 -10.99975586 -10.99975586 ... -17.63843086 -17.81963506
  -18.00072479]]","[-5.71875, -5.6229166984558105, 54.618751525878906, 54.71458435058594]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [         nan          nan          nan ... -77.43154524 -78.39363479
  -79.35572435]
 [         nan          nan          nan ... -79.32115158 -80.49885648
  -81.67656138]
 [         nan          nan          nan ... -81.21448495 -82.60823047
  -84.00197599]]","[-5.793749809265137, -5.547916889190674, 54.54375076293945, 54.78958511352539]","[[          nan           nan           nan ... -111.18098192
  -114.88212459 -116.0000763 ]
 [          nan           nan           nan ... -109.1537015
  -115.63890061 -119.64476907]
 [          nan           nan           nan ... -106.76440732
  -115.52815051 -113.65299289]
 ...
 [          nan           nan           nan ...  -52.18008463
   -51.55590171  -46.764394  ]
 [          nan           nan           nan ...  -52.67358084
   -49.98607727  -46.23635366]
 [          nan           nan           nan ...  -51.23588736
   -50.76383972  -46.99967959]]","[-6.168749809265137, -5.172916889190674, 54.16875076293945, 55.16458511352539]",0.6918594955103313,1.034792173221452,3.2584112640167184,-2.410202173799194,0.6311573379482125,2.5352126811331197,8.700209936084605,-5.736091649601973,0.13951132992618054,2.4140160817802516,9.198437658133424,-8.978943238193825,0
161,54.636398,-8.3949003,"[[-13.00283811 -13.18415678 -13.36524652 ... -27.99960017 -27.99955592
  -27.99951172]
 [-15.17811448 -15.39229357 -15.60620222 ... -27.70272791 -27.66982324
  -27.63696012]
 [-17.34240461 -17.58927815 -17.83583997 ... -27.40735501 -27.34175589
  -27.2762396 ]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.443750381469727, -8.347916603088379, 54.58958435058594, 54.68541717529297]","[[-53.00010681 -52.53547668 -52.07084656 ...  -9.92906189  -9.46466064
   -9.00003052]
 [-53.46427917 -52.99964905 -52.53501892 ...  -9.92906189  -9.46466064
   -9.00003052]
 [-53.92936707 -53.46473694 -53.00010681 ...  -9.92906189  -9.46466064
   -9.00003052]
 ...
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]]","[-8.518750190734863, -8.272916793823242, 54.514583587646484, 54.76041793823242]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-84.7634169  -85.         -85.         ...          nan          nan
           nan]
 [-84.88201364 -85.         -85.76368713 ...          nan          nan
           nan]
 [-82.99964905 -83.99969482 -85.76368713 ...          nan          nan
           nan]]","[-8.893750190734863, -7.897916793823242, 54.139583587646484, 55.13541793823242]",,,,,,,,,0.6015263047870921,7.909805900223572,25.367397919313166,-15.02833649660832,0
162,54.989601,-8.4956198,"[[-23.00036623 -23.00043253 -23.00049883 ...  -6.00243085  -6.00249715
   -6.00256345]
 [-22.81908352 -22.78633089 -22.75357827 ...  -4.79916162  -4.766409
   -4.73365638]
 [-22.6378008  -22.57222926 -22.50665771 ...  -3.5958924   -3.53032086
   -3.46474931]
 ...
 [-54.99995422 -54.81890869 -54.63786316 ... -11.66609124 -11.23843968
  -10.81078813]
 [-54.99995422 -54.81890869 -54.63786316 ... -10.6940675  -10.29923486
   -9.90440223]
 [-54.99995422 -54.81890869 -54.63786316 ...  -9.72204375  -9.36003004
   -8.99801632]]","[-8.543749809265137, -8.447916984558105, 54.943748474121094, 55.03958511352539]","[[-46.99990845 -46.5355072  -46.07087708 ...          nan          nan
           nan]
 [-46.99990845 -46.5355072  -46.07087708 ...          nan          nan
           nan]
 [-46.99990845 -46.5355072  -46.07087708 ...          nan          nan
           nan]
 ...
 [-63.85888844 -62.62923422 -61.39897395 ...  -6.21546978  -5.31893555
   -4.42240132]
 [-62.92892556 -62.77920832 -62.62941728 ...  -8.57385911  -7.89341873
   -7.21297834]
 [-62.00079332 -62.92888719 -63.85743847 ... -10.92760594 -10.46283402
   -9.9980621 ]]","[-8.618749618530273, -8.372916221618652, 54.868751525878906, 55.11458206176758]","[[-71.00036618 -71.88195801 -73.76354474 ...          nan          nan
           nan]
 [-72.00006991 -72.86781938 -73.         ...          nan          nan
           nan]
 [-72.         -72.         -72.81953848 ...          nan          nan
           nan]
 ...
 [-94.         -94.         -93.94427157 ... -73.76422119 -73.82635713
  -73.528082  ]
 [-94.88163314 -94.77763461 -94.         ... -71.35443115 -72.11828613
  -72.99999327]
 [-94.99969482 -94.99969482 -94.         ... -72.99976689 -73.11797546
  -73.99969482]]","[-8.993749618530273, -7.9979166984558105, 54.493751525878906, 55.48958206176758]",,,,,1.209151676424239,2.2202367629863606,5.982992246747382,-3.5213230606347836,0.2777442174346237,3.3289516429024872,11.389812000106307,-9.587088419660905,0
163,54.252998,-9.8900003,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-42.63806152 -42.63806152 -42.63806152 ...          nan          nan
           nan]
 [-42.81933594 -42.81933594 -42.81933594 ...          nan          nan
           nan]
 [-42.99969482 -42.99969482 -42.99969482 ...          nan          nan
           nan]]","[-9.939583778381348, -9.84375, 54.20624923706055, 54.30208206176758]","[[-10.         -10.         -10.         ...          nan          nan
           nan]
 [-10.         -10.         -10.         ...          nan          nan
           nan]
 [-10.         -10.         -10.         ...          nan          nan
           nan]
 ...
 [-92.00005672 -91.5682377  -91.13641867 ... -45.70208388 -47.06249268
  -48.42357196]
 [-92.00002834 -91.78430316 -91.56857798 ... -48.92471375 -50.06913516
  -51.21412059]
 [-92.00000001 -91.99994329 -91.99988657 ... -52.14099987 -53.06985905
  -53.99917602]]","[-10.014583587646484, -9.768750190734863, 54.131248474121094, 54.37708282470703]","[[ -84.00152597  -82.11787165  -80.99982691 ...           nan
            nan           nan]
 [ -79.99970923  -84.76391602  -83.91009879 ...           nan
            nan           nan]
 [ -72.18307658  -78.52993657  -81.1831665  ...           nan
            nan           nan]
 ...
 [-165.18087599 -160.0630188  -154.07041299 ...  -99.18043883
   -98.          -98.23613421]
 [-172.47412109 -164.16931667 -159.97453082 ...  -99.97201504
   -98.01398977  -98.99995965]
 [-179.99975586 -171.59059226 -165.70874023 ...  -99.76377869
   -98.99989234  -99.99983216]]","[-10.389583587646484, -9.393750190734863, 53.756248474121094, 54.75208282470703]",1.0871359623116803,1.3807577076514828,5.078772245885002,-4.286305852074314,0.6116522435053202,2.1282785855026516,7.504229945121875,-4.460191030170626,0.5634784418734818,8.806269690658397,25.392480881883138,-9.8479433310074,0
164,48.718399,-3.9658999,"[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-13.55037995 -14.67289761 -15.79612483 ... -52.22032513 -52.92889628
  -53.63746743]
 [-14.27563251 -15.92325293 -17.57191484 ... -52.20461755 -53.01167658
  -53.81873562]
 [-15.00088506 -17.17360825 -19.34770484 ... -52.18890996 -53.09445689
  -54.00000381]]","[-4.014583110809326, -3.918750047683716, 48.66875076293945, 48.764583587646484]","[[         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 [         nan          nan          nan ...          nan          nan
           nan]
 ...
 [-83.00001526 -82.53538513 -82.07086945 ... -70.         -70.
  -70.        ]
 [-83.00001526 -82.53538513 -82.07086945 ... -70.         -70.
  -70.        ]
 [-83.00001526 -82.53538513 -82.07086945 ... -70.         -70.
  -70.        ]]","[-4.089583396911621, -3.84375, 48.59375, 48.83958435058594]","[[-13.         -13.         -13.         ...          nan          nan
           nan]
 [-10.23535156 -10.33912409  -9.53442911 ...          nan          nan
           nan]
 [ -2.41760614  -1.97298303  -1.16739611 ...          nan          nan
           nan]
 ...
 [-90.         -90.8818512  -90.41682278 ... -74.41685481 -74.
  -73.23651123]
 [-91.         -91.         -90.88208008 ... -75.         -74.10398962
  -74.88208008]
 [-91.         -91.         -91.00024414 ... -75.         -73.9997847
  -72.99975586]]","[-4.464583396911621, -3.46875, 48.21875, 49.21458435058594]",0.3391426812166143,0.6178113525329761,1.8899002075267068,-1.4552361405072969,0.5531147489439883,2.1292643893821084,7.5908504976136175,-2.9503348954494912,0.5302067721421061,10.23211603224078,34.85188368894098,-10.67050995477044,4
