station,block_time,extract_time,u10,v10,d2m,t2m,msl,sst,sp,tp,mwd,mwp,swh,tide,residual,residual_is_deviant,magnitude,wind_dir,u10_abs,v10_abs,wind_wave_diff,wind_wave_alignment,tau_u,tau_v,tau_mag,lat,lon
259,2008-07-31,2008-07-21 12:00:00,9.66861,-7.8164215,283.39417,286.9402,101968.75,290.75293,101958.61,0.0005097389,324.28592,7.30657,3.3924894,-0.8766576006241608,0.7074574,0,75.57393,128.9532,9.66861,7.8164215,195.33272,0.850441,1.1636316,-0.94071794,9.095435,51.64286987,3.4810545
259,2008-09-30,2008-08-10 18:00:00,9.064911,6.5908966,286.9143,291.60706,100473.5,291.55762,100463.984,0.0,234.94101,5.377532,2.08762,0.08162435418007936,0.6591755,0,59.745888,53.979923,9.064911,6.5908966,180.96109,0.31410378,0.8624839,0.627093,5.684542,51.64286987,3.4810545
259,2008-11-30,2008-11-21 14:00:00,7.770218,-11.863358,272.56378,279.48276,100908.44,283.86768,100897.734,0.00015544891,333.6898,8.250482,4.1547956,-1.2409334296855228,1.1517333,0,92.18087,146.77614,7.770218,11.863358,186.91365,-0.011112147,1.1406528,-1.7415177,13.53197,51.64286987,3.4810545
259,2009-01-31,2009-01-23 10:00:00,4.1212006,4.79393,279.7788,280.18735,96323.31,278.84644,96313.14,0.0006966591,162.769,3.8335667,0.7730583,0.666896794525362,1.203903,0,19.756748,40.684677,4.1212006,4.79393,122.08432,-0.9056893,0.12966377,0.1508296,0.6215991,51.64286987,3.4810545
259,2009-03-31,2009-02-10 13:00:00,6.5967407,-11.919556,273.82794,277.51465,99618.75,277.78735,99608.72,0.00039100647,348.39096,6.5884876,3.3373213,1.4269169203583263,1.253883,0,78.63022,151.03816,6.5967407,11.919556,197.3528,-0.8432266,0.82603484,-1.4925504,9.845968,51.64286987,3.4810545
259,2009-05-31,2009-05-08 09:00:00,6.7938385,6.8388824,282.10095,285.5196,101094.06,284.51196,101083.414,3.71933e-05,236.60327,4.8867264,1.56385,-1.4643355523515347,0.4751354,0,46.462265,44.810688,6.7938385,6.8388824,191.79259,-0.98794425,0.502684,0.50601685,3.437797,51.64286987,3.4810545
259,2009-07-31,2009-07-18 09:00:00,12.0078125,0.77256775,286.09747,288.801,100789.06,291.45898,100778.97,0.00037908554,267.72675,6.0409346,2.6734896,0.8697450376031487,0.5410547,0,9.276849,86.31873,12.0078125,0.77256775,181.40802,0.6935768,0.177396,0.011413438,0.13705042,51.64286987,3.4810545
259,2009-09-30,2009-09-04 22:00:00,11.305771,-3.720871,282.70056,289.72424,101217.06,291.46387,101207.54,5.865097e-05,295.90665,6.7804127,3.1932566,-1.1865916765586284,0.6173915,0,42.067314,108.21702,11.305771,3.720871,187.68964,0.69244564,0.7573985,-0.24926934,2.818182,51.64286987,3.4810545
259,2009-11-30,2009-11-23 15:00:00,12.4674225,7.7717896,283.88214,285.90375,99550.125,285.0774,99540.33,0.000620842,243.37025,6.2050657,2.8470001,0.38387830798846234,1.0969214,0,96.89419,58.061913,12.4674225,7.7717896,185.30835,-0.9989597,1.9237732,1.1992182,14.95116,51.64286987,3.4810545
259,2010-01-31,2010-01-30 00:00:00,12.153687,-6.14769,272.27002,275.82025,98902.5,277.9104,98892.03,7.581711e-05,315.0648,6.310714,3.0523012,1.2100349559059576,0.8207649,0,74.717094,116.83161,12.153687,6.14769,198.23318,-0.951461,1.4461304,-0.731495,8.890361,51.64286987,3.4810545
259,2010-03-31,2010-02-28 12:00:00,-0.8243866,-2.620987,278.4826,279.92984,97425.56,276.89697,97415.61,0.0010633469,20.884224,5.1731653,1.229908,1.1997362940284482,1.1110636,0,2.1607065,197.46008,0.8243866,2.620987,-176.57587,0.79808974,-0.0028366526,-0.00901862,0.007434829,51.64286987,3.4810545
259,2010-05-31,2010-05-31 00:00:00,10.582321,-5.8235626,281.5938,284.51843,101054.31,284.83984,101044.336,4.4822693e-05,309.98642,5.615406,2.2962544,-1.1416853379402303,0.6024852,0,61.626812,118.82444,10.582321,5.8235626,191.16199,-0.88921744,1.0385565,-0.5715285,6.0480986,51.64286987,3.4810545
259,2010-07-31,2010-06-19 15:00:00,3.578415,-10.192947,279.74182,285.52017,101309.31,286.91016,101299.13,0.00011730194,344.39227,7.163348,2.5951314,-1.0714622957815882,0.7022621,0,36.474594,160.65547,3.578415,10.192947,183.7368,0.046352472,0.20785506,-0.5920654,2.1186557,51.64286987,3.4810545
259,2010-09-30,2010-08-29 21:00:00,8.9752655,-12.496262,283.9568,287.00656,100946.81,291.5061,100936.27,6.484985e-05,321.4567,7.423009,4.320431,-0.8324304708197445,1.0632303,0,112.157265,144.31273,8.9752655,12.496262,177.14397,0.34854493,1.6030761,-2.231963,20.03246,51.64286987,3.4810545
259,2010-11-30,2010-11-12 11:00:00,12.526672,5.30072,280.26135,285.05685,99421.5,284.63574,99410.83,4.2915344e-05,255.77603,6.9387636,3.439008,-1.2588132912887866,1.1496131,0,66.40038,67.06412,12.526672,5.30072,188.71191,0.9766864,1.3246031,0.560512,7.02135,51.64286987,3.4810545
259,2011-01-31,2010-12-16 15:00:00,0.0987854,-9.137314,277.10443,278.46228,99873.875,279.9729,99864.19,0.0011987686,287.987,6.0741444,2.3074377,-1.04587776589522,0.75667757,0,0.9026332,179.38058,0.0987854,9.137314,108.606415,-0.21966223,0.00014199842,-0.0131343715,0.0012974842,51.64286987,3.4810545
259,2011-03-31,2011-02-04 20:00:00,11.857941,8.577057,279.368,281.86972,101648.56,278.33423,101637.52,2.3841858e-06,237.69754,6.569519,3.4144619,-1.245657935837305,1.0564578,0,101.70624,54.121117,11.857941,8.577057,183.57642,0.20528434,1.9205973,1.3892018,16.473074,51.64286987,3.4810545
259,2011-05-31,2011-05-24 14:00:00,7.6518707,1.800415,277.96375,287.0265,102712.875,286.38794,102702.234,0.0,273.9365,5.3450594,1.4647963,-1.0433974804693853,0.7641973,0,13.776543,76.75966,7.6518707,1.800415,197.17683,-0.7361019,0.16787548,0.039499562,0.30224556,51.64286987,3.4810545
259,2011-07-31,2011-07-24 03:00:00,9.214127,-4.640274,284.36905,287.7683,100734.81,289.91895,100724.8,0.0006737709,320.80478,7.221978,2.9500759,-1.1120457590638972,0.6928455,0,42.756073,116.73002,9.214127,4.640274,204.07477,-0.9917226,0.6273811,-0.31595182,2.9112203,51.64286987,3.4810545
259,2011-09-30,2011-09-07 10:00:00,10.648972,1.6625519,284.1727,288.68124,101064.375,290.50342,101054.41,0.000120162964,266.70596,6.1421747,2.4622798,1.056149507939356,0.64465034,0,17.704468,81.12643,10.648972,1.6625519,185.57953,-0.9746685,0.300241,0.046874598,0.49916622,51.64286987,3.4810545
259,2011-11-30,2011-11-27 21:00:00,7.0427094,-3.6008148,277.1176,282.87616,102664.75,284.7898,102654.39,0.0,306.88144,6.705844,2.322328,-1.2533195563466792,1.2241193,0,25.359491,117.07986,7.0427094,3.6008148,189.80157,0.26169777,0.28441975,-0.14541887,1.0241429,51.64286987,3.4810545
259,2012-01-31,2012-01-05 17:00:00,9.578354,-12.22493,276.78754,280.69116,100134.75,281.20996,100124.47,3.4332275e-05,318.46115,7.910164,4.480821,-0.9797574819663915,1.5005573,0,117.09471,141.92094,9.578354,12.22493,176.5402,0.81906426,1.7861075,-2.2796233,21.835041,51.64286987,3.4810545
259,2012-03-31,2012-03-08 00:00:00,7.379547,-5.9035797,275.24323,278.97247,101915.375,278.58862,101904.67,0.0,301.43997,4.9180746,1.6693921,1.0481102121592134,0.9826897,0,43.565742,128.65953,7.379547,5.9035797,172.78044,-0.9999744,0.5119815,-0.40958115,3.0225234,51.64286987,3.4810545
259,2012-05-31,2012-04-10 20:00:00,3.8639984,4.710861,278.807,281.82428,99342.375,281.21777,99332.4,0.0,240.7358,4.0512323,0.63437235,-0.5063248128732201,0.5771246,0,18.20276,39.359695,3.8639984,4.710861,201.3761,0.95105356,0.11200919,0.13655797,0.5276597,51.64286987,3.4810545
259,2012-07-31,2012-07-19 10:00:00,9.740234,-1.1695099,285.93286,289.02734,100891.19,289.8955,100881.33,6.866455e-05,272.7774,5.3373404,1.8841431,-1.0697340633619283,0.54053384,0,11.3913,96.846725,9.740234,1.1695099,175.93068,0.99999887,0.17669414,-0.021215664,0.20664553,51.64286987,3.4810545
259,2012-09-30,2012-09-24 16:00:00,13.548035,9.113052,284.2209,288.35068,98955.125,289.98877,98945.45,4.053116e-05,232.844,5.5700054,3.3119652,-0.8777416290439494,0.78854144,0,123.46395,56.073345,13.548035,9.113052,176.77065,0.6663775,2.6637652,1.7917751,24.275032,51.64286987,3.4810545
259,2012-11-30,2012-11-04 15:00:00,7.122223,9.845535,279.65125,282.9719,98987.875,285.20288,98977.49,0.00066185,176.31665,4.57226,1.5272504,0.9501392141774313,1.1806606,0,70.12209,35.881832,7.122223,9.845535,140.43481,-0.5923249,0.79533464,1.0994453,7.8304944,51.64286987,3.4810545
259,2013-01-31,2013-01-30 21:00:00,13.855484,1.117691,276.238,281.5962,101170.94,279.05737,101160.2,0.0,263.95016,6.6304398,3.3799758,-1.5789743721774532,1.2297741,0,15.486151,85.388054,13.855484,1.117691,178.5621,-0.8733891,0.34169972,0.027564157,0.38191473,51.64286987,3.4810545
259,2013-03-31,2013-02-05 06:00:00,13.272385,-2.079071,274.73944,276.19904,99893.94,278.89673,99883.45,0.0009112358,270.80658,6.349621,3.0147254,0.5176932523785223,0.9531065,0,27.59423,98.902824,13.272385,2.079071,171.90375,-0.6341803,0.58323914,-0.091362305,1.2125957,51.64286987,3.4810545
259,2013-05-31,2013-04-12 19:00:00,8.100632,3.7936096,278.4043,280.9252,100122.81,278.0891,100112.266,0.00031280518,233.6138,4.98036,1.5448756,-0.593970437220314,0.5647702,0,30.730633,64.905815,8.100632,3.7936096,168.70798,0.59138095,0.39643303,0.18565369,1.5039121,51.64286987,3.4810545
259,2013-07-31,2013-06-27 13:00:00,4.458252,-3.4506226,282.00775,286.32983,102542.25,287.23535,102531.67,3.7670135e-05,339.4495,5.4283905,1.2785397,-1.1460179075932446,0.50681776,0,15.383745,127.73935,4.458252,3.4506226,211.71014,-0.34041673,0.109221,-0.08453547,0.37688047,51.64286987,3.4810545
259,2013-09-30,2013-09-10 19:00:00,13.475708,-6.97287,285.94708,287.47803,101270.625,291.50928,101260.62,0.0013575554,311.83032,7.3372726,4.1023054,0.7494727448513795,0.9513271,0,93.964355,117.35884,13.475708,6.97287,194.47148,0.9531649,2.0164812,-1.0434079,14.06066,51.64286987,3.4810545
259,2013-11-30,2013-11-30 05:00:00,-1.1343231,-9.760635,278.37048,281.78683,101679.69,283.36108,101669.31,9.775162e-05,335.3025,7.6508484,3.105507,-1.131947334333725,1.1227472,0,11.071714,186.62886,1.1343231,9.760635,148.67363,-0.52440935,-0.020000052,-0.17209665,0.19521321,51.64286987,3.4810545
259,2014-01-31,2013-12-05 20:00:00,11.582764,-8.09491,273.24902,280.3105,101666.94,282.80835,101656.21,7.581711e-05,309.9829,8.161284,4.568648,-1.3710489066744755,1.9518487,0,93.76143,124.94875,11.582764,8.09491,185.03415,-0.94929284,1.7294812,-1.2086921,13.999994,51.64286987,3.4810545
259,2014-03-31,2014-03-21 15:00:00,6.624832,4.983551,275.79642,282.56903,100898.0,281.89526,100887.95,0.0,251.37589,3.984374,1.0274242,0.6944820200857259,1.0763178,0,33.01519,53.047565,6.624832,4.983551,198.32832,-0.91792166,0.34831175,0.26201862,1.7358295,51.64286987,3.4810545
259,2014-05-31,2014-04-18 06:00:00,1.531723,-8.651825,276.77594,281.2646,101667.0,283.30957,101656.02,1.9073486e-06,337.65762,5.2769423,1.6461978,0.5264972385365024,0.7843025,0,13.252199,169.96036,1.531723,8.651825,167.69727,-0.3690079,0.032325678,-0.18258922,0.2796761,51.64286987,3.4810545
259,2014-07-31,2014-06-19 15:00:00,2.7972412,-4.7637787,284.18753,287.97192,102163.94,289.20703,102153.87,9.059906e-06,349.5925,4.726616,0.8458279,-0.9970156372081233,0.5178154,0,13.3254385,149.57898,2.7972412,4.7637787,200.01352,0.49894914,0.059359584,-0.101091005,0.28277594,51.64286987,3.4810545
259,2014-09-30,2014-08-18 15:00:00,7.7893066,-4.9139557,285.44897,288.8288,100919.06,291.85742,100909.38,0.00015163422,307.24173,6.2403,2.3263855,-1.057086048845095,0.5478859,0,38.27631,122.24615,7.7893066,4.9139557,184.99557,-0.9364622,0.4747974,-0.2995303,2.3331335,51.64286987,3.4810545
259,2014-11-30,2014-10-22 04:00:00,10.014572,-10.172424,278.16443,284.31375,101672.875,288.60864,101662.875,9.536743e-07,321.03925,8.410326,4.7300944,-0.08257101320031048,1.7733707,0,101.87248,135.44801,10.014572,10.172424,185.59123,-0.97198427,1.6246834,-1.6502922,16.52697,51.64286987,3.4810545
259,2015-01-31,2015-01-10 22:00:00,10.617477,-1.039444,273.32095,279.60703,101677.375,280.4358,101667.17,0.0,290.57254,6.7967834,2.9192243,-1.3412418401144872,1.5620416,0,11.036273,95.59139,10.617477,1.039444,194.98114,0.97958785,0.18660499,-0.018268503,0.19396542,51.64286987,3.4810545
259,2015-03-31,2015-03-31 15:00:00,13.147324,-2.1604156,275.35672,282.2955,100733.875,280.20752,100723.55,5.6266785e-05,295.14322,7.1815557,3.2174919,-0.15239047621511478,1.2631903,0,28.403683,99.33165,13.147324,2.1604156,195.81157,0.51239514,0.5946911,-0.09772179,1.2847799,51.64286987,3.4810545
259,2015-05-31,2015-04-01 03:00:00,13.743149,-4.6342316,273.16238,279.01666,101479.69,280.20068,101469.41,1.1444092e-05,298.48657,7.054178,3.8691041,-0.08858525699004392,1.159385,0,63.688934,108.634254,13.743149,4.6342316,189.85233,0.21239977,1.3938937,-0.4700252,6.459626,51.64286987,3.4810545
259,2015-07-31,2015-07-25 15:00:00,10.323547,-7.5254974,283.45325,288.44458,101233.56,291.271,101223.62,4.2915344e-05,324.75568,7.7721844,4.057998,-0.8660256893918286,0.7568255,0,77.68983,126.090706,10.323547,7.5254974,198.66498,-0.73533136,1.2772402,-0.93106246,9.611867,51.64286987,3.4810545
259,2015-09-30,2015-09-05 15:00:00,4.457184,-9.430588,282.30524,287.62482,101932.69,291.1848,101922.12,2.193451e-05,337.65695,6.265259,2.3412654,-0.7790687486112662,0.52986854,0,42.033863,154.70314,4.457184,9.430588,182.95381,0.73749834,0.29835913,-0.63127345,2.8137019,51.64286987,3.4810545
259,2015-11-30,2015-11-13 20:00:00,13.645203,0.6260681,277.25684,283.73654,102190.44,286.31494,102179.85,9.1552734e-05,270.51718,6.723729,3.6370642,-1.397259862472545,1.4580597,0,8.542827,87.373,13.645203,0.6260681,183.14418,0.59638494,0.1856355,0.008517314,0.116220474,51.64286987,3.4810545
259,2016-01-31,2016-01-14 22:00:00,11.735138,-6.830246,276.67493,277.70154,99976.125,281.45728,99965.7,0.0008430481,283.3788,7.089926,3.3300214,-1.5087592218491097,1.259559,0,80.15388,120.20084,11.735138,6.830246,163.17798,0.98296577,1.4979322,-0.87184703,10.231246,51.64286987,3.4810545
259,2016-03-31,2016-02-09 00:00:00,13.483398,6.1052094,276.0465,281.1419,99398.06,280.6975,99388.5,0.0,250.314,7.104083,3.7696521,0.7713516714099112,1.2894481,0,82.31897,65.63924,13.483398,6.1052094,184.67476,-0.7780707,1.7675787,0.80035,10.791437,51.64286987,3.4810545
259,2016-05-31,2016-04-26 06:00:00,10.523315,-7.894562,274.34613,278.7724,100035.94,282.5337,100025.16,0.00011110306,314.1151,6.960284,3.3033412,0.8766535620381828,0.81414616,0,83.076965,126.87712,10.523315,7.894562,187.23799,0.3081316,1.3922353,-1.044451,10.991088,51.64286987,3.4810545
259,2016-07-31,2016-06-20 22:00:00,5.5805054,3.4208221,287.86975,289.23022,101489.31,288.7036,101478.84,3.4809113e-05,238.20393,4.7089806,0.906367,-1.3868877967395616,0.5476876,0,19.089916,58.491905,5.5805054,3.4208221,179.71204,-0.8013457,0.16965123,0.10399536,0.58034664,51.64286987,3.4810545
259,2016-09-30,2016-09-28 15:00:00,7.7367554,5.451828,286.72974,292.68994,102309.25,292.11914,102298.89,0.0,243.55249,4.7598677,1.4921536,0.27015184508174267,0.62064797,0,42.17946,54.82895,7.7367554,5.451828,188.72354,0.97412443,0.51968396,0.3662036,2.8332274,51.64286987,3.4810545
259,2016-11-30,2016-11-20 12:00:00,13.03772,11.509384,281.15173,283.61978,98516.19,284.47827,98506.33,0.00026988983,219.32489,6.853057,4.109563,-1.2182724285224105,1.0190723,0,150.05612,48.56271,13.03772,11.509384,170.76218,0.43912372,3.1155505,2.7503328,35.858067,51.64286987,3.4810545
259,2017-01-31,2017-01-13 20:00:00,8.446594,-11.366974,275.32635,278.59604,100691.75,280.19287,100680.97,0.00011634827,329.6813,8.622481,4.7439017,-1.380674908069862,1.6414747,0,96.012215,143.38461,8.446594,11.366974,186.29669,-0.587585,1.2914797,-1.7380042,14.680216,51.64286987,3.4810545
259,2017-03-31,2017-02-23 22:00:00,9.694061,-9.835114,276.29602,278.74637,99968.81,278.96484,99958.42,0.00028800964,292.16293,7.6199226,4.1627083,0.5587403456985385,1.2920594,0,95.34219,135.4138,9.694061,9.835114,156.74913,0.9458794,1.471873,-1.4932894,14.476038,51.64286987,3.4810545
259,2017-05-31,2017-04-01 07:00:00,2.7604675,4.28479,281.57562,283.09515,101047.19,281.8733,101037.05,3.6239624e-05,205.32904,3.5086308,0.4992648,0.41155197520987646,0.5192479,0,11.828024,32.791576,2.7604675,4.28479,172.53746,-0.96887887,0.051996518,0.080708854,0.22279418,51.64286987,3.4810545
259,2017-07-31,2017-06-25 11:00:00,8.282059,1.3754883,286.90167,290.1156,101245.69,290.65186,101236.56,4.5776367e-05,259.51758,4.4347897,1.1829947,-1.26440029533432,0.77520007,0,11.391874,80.57036,8.282059,1.3754883,178.94722,-0.99237597,0.15024947,0.024953503,0.20666637,51.64286987,3.4810545
259,2017-09-30,2017-09-14 15:00:00,10.328629,-5.7831573,284.86816,286.1745,100658.5,290.8274,100647.98,0.0020589828,305.17242,6.4677134,2.9736338,-0.9230050832458322,0.6638049,0,59.732082,119.245125,10.328629,5.7831573,185.9273,-0.8400936,0.9824937,-0.55011326,5.6819153,51.64286987,3.4810545
259,2017-11-30,2017-10-29 06:00:00,5.17128,-12.343063,280.05466,286.4073,101358.625,287.68408,101348.875,4.7683716e-07,331.00024,7.711895,3.9896884,0.6029985981132269,1.1878011,0,63.829433,157.26814,5.17128,12.343063,173.7321,-0.5861436,0.5256522,-1.2546524,6.488158,51.64286987,3.4810545
259,2018-01-31,2018-01-03 12:00:00,16.802414,0.4729004,276.73624,281.71252,99271.06,280.65527,99261.234,5.2452087e-06,269.3464,7.332361,4.3318734,0.5047242898818264,1.5060756,0,7.945868,88.38784,16.802414,0.4729004,180.95856,0.31169802,0.2126143,0.0059839846,0.100545384,51.64286987,3.4810545
259,2018-03-31,2018-02-11 09:00:00,12.219742,-0.3382721,275.10413,279.13788,99959.69,279.64722,99949.97,1.04904175e-05,262.72925,5.8332987,2.6041586,0.699423316099395,0.9013765,0,4.133598,91.58567,12.219742,0.3382721,171.14359,0.073149025,0.08043956,-0.0022267622,0.027210461,51.64286987,3.4810545
259,2018-05-31,2018-04-05 09:00:00,7.8399963,-7.2444153,275.13458,278.96188,101174.69,279.1985,101164.625,6.67572e-05,308.64212,5.7941704,2.340065,-0.9741991602298671,0.874999,0,56.79619,132.73894,7.8399963,7.2444153,175.90318,0.99966186,0.70911145,-0.6552424,5.137098,51.64286987,3.4810545
259,2018-07-31,2018-06-15 11:00:00,2.3360138,0.6695709,286.87927,290.54642,101686.69,288.15356,101676.33,1.859665e-05,285.5745,4.851472,0.3772202,-1.2765917647355185,0.77739155,0,1.564127,74.00612,2.3360138,0.6695709,211.56837,-0.46985763,0.005818712,0.0016678156,0.0038960404,51.64286987,3.4810545
259,2018-09-30,2018-09-22 03:00:00,8.699875,-0.3828125,281.50568,287.5661,101776.81,291.60718,101766.72,1.9073486e-06,286.29117,6.4874496,2.452194,0.3196299922819172,0.8311698,0,3.3304207,92.5195,8.699875,0.3828125,193.77167,0.5343337,0.046141483,-0.0020303207,0.017663537,51.64286987,3.4810545
259,2018-11-30,2018-10-30 16:00:00,13.77655,-5.013336,280.92358,284.41986,98905.875,287.60547,98895.97,0.0012335777,327.44684,5.9206343,2.0390334,1.064128135766997,0.9866717,0,69.066475,109.99663,13.77655,5.013336,217.45021,-0.7773731,1.5152602,-0.55140865,7.596508,51.64286987,3.4810545
259,2019-01-31,2019-01-08 09:00:00,9.406891,-10.084763,277.05478,281.20404,102067.81,281.1875,102056.914,0.00021314621,325.30038,8.073753,4.2480874,-1.439901622120428,1.6307014,0,94.866264,136.9918,9.406891,10.084763,188.30858,0.98257,1.4211416,-1.5235507,14.331877,51.64286987,3.4810545
259,2019-03-31,2019-03-10 14:00:00,11.060074,-5.0359955,276.64227,278.74622,100663.44,280.39502,100653.38,0.00026082993,274.50134,5.9650526,2.3584504,0.46155683946803006,1.509243,0,55.698483,114.48125,11.060074,5.0359955,160.0201,-0.97984153,0.9810267,-0.44669196,4.9404464,51.64286987,3.4810545
259,2019-05-31,2019-05-04 10:00:00,2.7181091,-10.834473,275.73032,279.73456,101371.44,283.82104,101361.06,0.00010347366,345.31635,6.972411,2.7702165,-1.130140739938293,0.62094057,0,29.449278,165.91652,2.7181091,10.834473,179.39983,-0.94635147,0.12747382,-0.5081148,1.3811115,51.64286987,3.4810545
259,2019-07-31,2019-07-06 13:00:00,2.4789734,-4.5467377,287.06497,290.84998,101271.19,290.59302,101260.51,4.7683716e-07,325.206,4.4044914,0.65370125,-1.025705324221647,0.5465051,0,11.271241,151.39987,2.4789734,4.5467377,173.80612,-0.5246215,0.044496216,-0.081611454,0.2023126,51.64286987,3.4810545
259,2019-09-30,2019-09-29 23:00:00,11.944153,-5.9135437,285.23663,288.54614,100100.0,290.6504,100089.84,9.727478e-05,288.87714,5.312997,2.4847827,-0.9128758477387919,0.7636757,0,70.63226,116.33999,11.944153,5.9135437,172.53714,-0.9687995,1.3435007,-0.6651665,7.9448495,51.64286987,3.4810545
259,2019-11-30,2019-11-02 15:00:00,4.7661743,14.018585,281.82083,286.0451,98263.0,287.06226,98253.164,0.0018472672,210.89343,6.0431995,3.0840561,0.6479076959104081,1.042892,0,66.81502,18.777502,4.7661743,14.018585,192.11594,-0.8875556,0.50713485,1.4916184,7.1093125,51.64286987,3.4810545
259,2020-01-31,2019-12-09 17:00:00,5.1147156,-11.787964,276.8507,281.20688,101421.625,282.7456,101410.81,1.1444092e-05,332.19662,7.442749,3.8043687,-1.1990625131977224,1.1698623,0,60.29208,156.54431,5.1147156,11.787964,175.65231,0.96191424,0.49109015,-1.1318231,5.7889524,51.64286987,3.4810545
259,2020-03-31,2020-02-10 13:00:00,12.758118,7.136902,275.71045,281.73578,99894.75,280.52466,99884.555,6.198883e-06,257.23492,7.143962,3.8900917,1.2352091710799336,1.7155907,0,91.05343,60.77731,12.758118,7.136902,196.45761,-0.10785999,1.8499601,1.0348692,13.202982,51.64286987,3.4810545
259,2020-05-31,2020-04-02 22:00:00,6.1764526,-2.464096,279.29764,282.2609,101200.0,281.35156,101189.586,8.106232e-05,293.4381,5.3957014,1.0722891,0.514732037337618,0.7760677,0,15.219373,111.74953,6.1764526,2.464096,181.68858,0.8659295,0.14969777,-0.05972193,0.36886966,51.64286987,3.4810545
259,2020-07-31,2020-07-06 11:00:00,9.613327,-1.0877991,283.06607,288.70618,101750.19,290.36133,101739.97,2.3841858e-05,287.25876,5.9189625,2.0939226,-1.1159535325867087,0.7067533,0,10.457368,96.45586,9.613327,1.0877991,190.8029,-0.67173374,0.16009419,-0.01811551,0.1741503,51.64286987,3.4810545
259,2020-09-30,2020-08-26 14:00:00,12.575363,-3.2684479,286.7625,291.85065,101305.19,292.99487,101295.42,0.0002593994,285.63428,6.6503057,3.105096,-1.0312413093228037,0.6920411,0,41.101917,104.56931,12.575363,3.2684479,181.06497,0.41085744,0.8231179,-0.21393561,2.6903179,51.64286987,3.4810545
259,2021-01-31,2021-01-12 11:00:00,3.2500763,-7.5703125,275.61517,280.20508,101043.31,280.87988,101032.484,4.7683716e-06,309.28192,5.5558004,1.7212833,0.9355364920490746,0.7852633,0,24.604094,156.76524,3.2500763,7.5703125,152.51668,-0.14887862,0.12734455,-0.29662013,0.964038,51.64286987,3.4810545
259,2021-03-31,2021-03-13 12:00:00,15.289581,4.552658,275.94324,280.26288,99214.44,278.95996,99204.66,0.00051927567,248.73544,6.7096996,3.615209,0.4071310597104919,1.3336687,0,69.60824,73.41846,15.289581,4.552658,175.31699,0.8183843,1.6948673,0.5046673,7.7161508,51.64286987,3.4810545
259,2021-05-31,2021-04-05 11:00:00,5.492508,-10.32103,268.96844,277.02966,101467.56,280.50293,101457.25,1.3828278e-05,336.48218,7.619666,3.5523396,0.03811130715351789,1.3026885,0,56.688335,151.97957,5.492508,10.32103,184.50261,-0.65896285,0.4958426,-0.9317431,5.117606,51.64286987,3.4810545
259,2021-07-31,2021-07-30 17:00:00,7.152405,10.51915,286.02463,291.2232,100330.25,291.57837,100320.234,1.9073486e-06,223.35696,5.3801565,2.1547585,0.944863727198296,0.44593602,0,75.23721,34.2134,7.152405,10.51915,189.14355,0.79729533,0.8569672,1.2603546,9.014566,51.64286987,3.4810545
259,2021-09-30,2021-09-23 23:00:00,2.6909332,1.1086426,288.46844,290.99908,101769.19,291.90332,101759.08,0.0,311.89493,6.2960196,0.9568512,-1.1735545877211275,0.61435443,0,2.983283,67.608734,2.6909332,1.1086426,244.2862,0.7261896,0.012784296,0.005267026,0.014173214,51.64286987,3.4810545
259,2021-11-30,2021-10-21 06:00:00,14.591049,-4.242462,280.92328,285.47137,99589.06,288.7024,99578.67,8.773804e-05,292.03976,6.1662827,3.4189398,-0.42688629464787625,1.3376861,0,61.901974,106.2122,14.591049,4.242462,185.82758,-0.889928,1.4383695,-0.4182172,6.102228,51.64286987,3.4810545
259,2022-01-31,2021-12-02 06:00:00,8.20433,-9.180344,275.337,278.15643,100166.56,284.05298,100156.56,0.00048828125,329.21744,7.147979,3.430288,-1.1000398591242992,1.0008397,0,75.31857,138.21332,8.20433,9.180344,191.00412,-0.8062375,0.98406696,-1.1011347,9.034073,51.64286987,3.4810545
259,2023-03-31,2023-03-14 04:00:00,8.023224,6.397293,280.1352,281.82254,98739.75,280.14258,98729.5,0.00014925003,236.12029,5.552142,1.993367,0.7225750211440284,1.3682247,0,51.326916,51.432995,8.023224,6.397293,184.68729,-0.78587896,0.6558032,0.52290267,4.1953654,51.64286987,3.4810545
259,2023-05-31,2023-04-01 01:00:00,7.6454163,-3.1165466,280.83246,281.58548,99286.0,281.03027,99276.03,5.8174133e-05,261.412,5.3057184,1.2915043,-0.0289922007564525,0.839792,0,23.827297,112.177574,7.6454163,3.1165466,149.2344,0.0087543605,0.2901051,-0.11825728,0.90412617,51.64286987,3.4810545
259,2023-07-31,2023-07-05 02:00:00,10.859955,6.993927,286.8994,288.6582,100120.875,290.4558,100111.31,0.0011940002,203.07191,4.3325577,1.7021023,1.395208998430951,0.6855908,0,75.953735,57.21803,10.859955,6.993927,145.85388,0.22814943,1.3135803,0.8459597,9.187084,51.64286987,3.4810545
259,2023-09-30,2023-08-03 02:00:00,10.5997925,-1.1744843,288.1845,290.4864,99107.75,291.74292,99098.22,0.00039672852,257.94214,4.8978453,1.7274065,1.661980680522233,0.7388193,0,12.449289,96.32272,10.5997925,1.1744843,161.61942,-0.17175058,0.21014611,-0.02328473,0.2468133,51.64286987,3.4810545
